ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
MangBang-54_fire-1,,MangBang,54_fire,ŋaj,ŋaj,ŋ ai̯,,Deepadung2015,,,,,576
NanSang-54_fire-1,,NanSang,54_fire,ŋaiɁ,ŋaiɁ,ŋ ai̯ ʔ,,Deepadung2015,,,,,576
NamHsan-55_ashes-1,,NamHsan,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
KhunHawt-55_ashes-1,,KhunHawt,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
HtanHsan-55_ashes-1,,HtanHsan,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
PangKham-55_ashes-1,,PangKham,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
ManLoi-55_ashes-1,,ManLoi,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
MengDan-55_ashes-1,,MengDan,55_ashes,kəfɛːŋ,kəfɛːŋ,k ə + f ɛː ŋ,,Deepadung2015,,,,,175 37
ChuDongGua-55_ashes-1,,ChuDongGua,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
XiangZhaiTang-55_ashes-1,,XiangZhaiTang,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
PongNuea-55_ashes-1,,PongNuea,55_ashes,brɔŋɔː,brɔŋɔː,b r ɔ + ŋ ɔː,,Deepadung2015,,,,,34 35
NyaungGone-55_ashes-1,,NyaungGone,55_ashes,brɔ ŋɔ,brɔ ŋɔ,b r ɔ + ŋ ɔ,,Deepadung2015,,,,,34 35
NoeLae-55_ashes-1,,NoeLae,55_ashes,brɔ ŋɔ,brɔ ŋɔ,b r ɔ + ŋ ɔ,,Deepadung2015,,,,,34 35
BanPaw-55_ashes-1,,BanPaw,55_ashes,brɔ ŋɔ,brɔ ŋɔ,b r ɔ + ŋ ɔ,,Deepadung2015,,,,,34 576
ChaYeQing-55_ashes-1,,ChaYeQing,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
GuangKa-55_ashes-1,,GuangKa,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
MangBang-55_ashes-1,,MangBang,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
NanSang-55_ashes-1,,NanSang,55_ashes,kafaːŋ,kafaːŋ,k a + f aː ŋ,,Deepadung2015,,,,,175 37
NamHsan-56_smoke-1,,NamHsan,56_smoke,ɗɨʔŋar,ɗɨʔŋar,ɗ ɨ ʔ + ŋ a r,,Deepadung2015,,,,,1738 1739
KhunHawt-56_smoke-1,,KhunHawt,56_smoke,ɗәk,ɗәk,ɗ ə k,,Deepadung2015,,,,,1738
HtanHsan-56_smoke-1,,HtanHsan,56_smoke,ɗәkŋal,ɗәkŋal,ɗ ə k + ŋ a l,,Deepadung2015,,,,,1738 576
PangKham-56_smoke-1,,PangKham,56_smoke,ɗɔk ŋɔː,ɗɔk ŋɔː,ɗ ɔ k + ŋ ɔː,,Deepadung2015,,,,,1738 1739
ManLoi-56_smoke-1,,ManLoi,56_smoke,ɗak,ɗak,ɗ a k,,Deepadung2015,,,,,1738
MengDan-56_smoke-1,,MengDan,56_smoke,ɗɔʔ,ɗɔʔ,ɗ ɔ ʔ,,Deepadung2015,,,,,1738
ChuDongGua-56_smoke-1,,ChuDongGua,56_smoke,ɗɔːk,ɗɔːk,ɗ ɔː k,,Deepadung2015,,,,,1738
XiangZhaiTang-56_smoke-1,,XiangZhaiTang,56_smoke,dak,dak,d a k,,Deepadung2015,,,,,1738
PongNuea-56_smoke-1,,PongNuea,56_smoke,dak,dak,d a k,,Deepadung2015,,,,,1738
NyaungGone-56_smoke-1,,NyaungGone,56_smoke,dăk,dăk,d ă k,,Deepadung2015,,,,,1738
NoeLae-56_smoke-1,,NoeLae,56_smoke,dăk,dăk,d ă k,,Deepadung2015,,,,,1738
BanPaw-56_smoke-1,,BanPaw,56_smoke,dăk,dăk,d ă k,,Deepadung2015,,,,,1738
ChaYeQing-56_smoke-1,,ChaYeQing,56_smoke,ɗak,ɗak,ɗ a k,,Deepadung2015,,,,,1738
GuangKa-56_smoke-1,,GuangKa,56_smoke,tak,tak,t a k,,Deepadung2015,,,,,1738
MangBang-56_smoke-1,,MangBang,56_smoke,tak,tak,t a k,,Deepadung2015,,,,,1738
NanSang-56_smoke-1,,NanSang,56_smoke,tak,tak,t a k,,Deepadung2015,,,,,1738
NamHsan-57_smell-1,,NamHsan,57_smell,khriɁ,khriɁ,kʰ r i ʔ,,Deepadung2015,,,,,1722
KhunHawt-57_smell-1,,KhunHawt,57_smell,kruət,kruət,k r u/w ə t,,Deepadung2015,,,,,1722
HtanHsan-57_smell-1,,HtanHsan,57_smell,khrɨʔ,khrɨʔ,kʰ r ɨ ʔ,,Deepadung2015,,,,,1722
PangKham-57_smell-1,,PangKham,57_smell,khrɔːt,khrɔːt,kʰ r ɔː t,,Deepadung2015,,,,,1722
ManLoi-57_smell-1,,ManLoi,57_smell,khrit,khrit,kʰ r i t,,Deepadung2015,,,,,1722
MengDan-57_smell-1,,MengDan,57_smell,ʔujh,ʔujh,ʔ ui̯ h,,Deepadung2015,,,,,1721
ChuDongGua-57_smell-1,,ChuDongGua,57_smell,ʔujh,ʔujh,ʔ ui̯ h,,Deepadung2015,,,,,1721
XiangZhaiTang-57_smell-1,,XiangZhaiTang,57_smell,Ɂuh,Ɂuh,ʔ u h,,Deepadung2015,,,,,1721
PongNuea-57_smell-1,,PongNuea,57_smell,ɲ̥ɔːɁ,ɲ̥ɔːɁ,ɲ̊ ɔː ʔ,,Deepadung2015,,,,,1721
NyaungGone-57_smell-1,,NyaungGone,57_smell,ɲ̥ɔʔ,ɲ̥ɔʔ,ɲ̊ ɔ ʔ,,Deepadung2015,,,,,1721
NoeLae-57_smell-1,,NoeLae,57_smell,ɲ̥ɔɁ,ɲ̥ɔɁ,ɲ̊ ɔ ʔ,,Deepadung2015,,,,,1721
BanPaw-57_smell-1,,BanPaw,57_smell,ɲ̥ɔɁ,ɲ̥ɔɁ,ɲ̊ ɔ ʔ,,Deepadung2015,,,,,1721
ChaYeQing-57_smell-1,,ChaYeQing,57_smell,ʔuh,ʔuh,ʔ u h,,Deepadung2015,,,,,1721
GuangKa-57_smell-1,,GuangKa,57_smell,ɲɔjɁ,ɲɔjɁ,ɲ ɔi̯ ʔ,,Deepadung2015,,,,,1721
MangBang-57_smell-1,,MangBang,57_smell,ɲɔːj?,ɲɔːj?,ɲ ɔːi̯ ʔ,,Deepadung2015,,,,,1721
NanSang-57_smell-1,,NanSang,57_smell,ɲɔjɁ,ɲɔjɁ,ɲ ɔi̯ ʔ,,Deepadung2015,,,,,1721
NamHsan-58_see-1,,NamHsan,58_see,ŋәːp,ŋәːp,ŋ əː p,,Deepadung2015,,,,,1637
KhunHawt-58_see-1,,KhunHawt,58_see,ʥәː,ʥәː,dʑ əː,,Deepadung2015,,,,,1636
HtanHsan-58_see-1,,HtanHsan,58_see,jəː,jəː,j əː,,Deepadung2015,,,,,1635
PangKham-58_see-1,,PangKham,58_see,ʥәɯ,ʥәɯ,dʑ ə ɯ,,Deepadung2015,,,,,1636
ManLoi-58_see-1,,ManLoi,58_see,ʥәː,ʥәː,dʑ əː,,Deepadung2015,,,,,1636
MengDan-58_see-1,,MengDan,58_see,ʥɨː,ʥɨː,dʑ ɨː,,Deepadung2015,,,,,1636
ChuDongGua-58_see-1,,ChuDongGua,58_see,jɨː,jɨː,j ɨː,,Deepadung2015,,,,,1635
XiangZhaiTang-58_see-1,,XiangZhaiTang,58_see,jəɯ,jəɯ,j əɯ̯,,Deepadung2015,,,,,1635
PongNuea-58_see-1,,PongNuea,58_see,jəɯ,jəɯ,j əɯ̯,,Deepadung2015,,,,,1635
NyaungGone-58_see-1,,NyaungGone,58_see,jə,jə,j ə,,Deepadung2015,,,,,1635
NoeLae-58_see-1,,NoeLae,58_see,jə,jə,j ə,,Deepadung2015,,,,,1635
BanPaw-58_see-1,,BanPaw,58_see,jə,jə,j ə,,Deepadung2015,,,,,1635
ChaYeQing-58_see-1,,ChaYeQing,58_see,ʥeːw,ʥeːw,dʑ eː w,,Deepadung2015,,,,,1636
GuangKa-58_see-1,,GuangKa,58_see,jew,jew,j eu̯,,Deepadung2015,,,,,1635
MangBang-58_see-1,,MangBang,58_see,jew,jew,j eu̯,,Deepadung2015,,,,,1635
NanSang-58_see-1,,NanSang,58_see,jew,jew,j eu̯,,Deepadung2015,,,,,1635
NamHsan-59_eat-1,,NamHsan,59_eat,hɔːm,hɔːm,h ɔː m,,Deepadung2015,,,,,442
KhunHawt-59_eat-1,,KhunHawt,59_eat,hɔːm,hɔːm,h ɔː m,,Deepadung2015,,,,,442
HtanHsan-59_eat-1,,HtanHsan,59_eat,hɔm,hɔm,h ɔ m,,Deepadung2015,,,,,442
PangKham-59_eat-1,,PangKham,59_eat,hɔːm,hɔːm,h ɔː m,,Deepadung2015,,,,,442
ManLoi-59_eat-1,,ManLoi,59_eat,hɔːm,hɔːm,h ɔː m,,Deepadung2015,,,,,442
MengDan-59_eat-1,,MengDan,59_eat,hɔːm,hɔːm,h ɔː m,,Deepadung2015,,,,,442
ChuDongGua-59_eat-1,,ChuDongGua,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
XiangZhaiTang-59_eat-1,,XiangZhaiTang,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
PongNuea-59_eat-1,,PongNuea,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
NyaungGone-59_eat-1,,NyaungGone,59_eat,hom,hom,h o m,,Deepadung2015,,,,,442
NoeLae-59_eat-1,,NoeLae,59_eat,hom,hom,h o m,,Deepadung2015,,,,,442
BanPaw-59_eat-1,,BanPaw,59_eat,hom,hom,h o m,,Deepadung2015,,,,,442
ChaYeQing-59_eat-1,,ChaYeQing,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
GuangKa-59_eat-1,,GuangKa,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
MangBang-59_eat-1,,MangBang,59_eat,hom,hom,h o m,,Deepadung2015,,,,,442
NanSang-59_eat-1,,NanSang,59_eat,hoːm,hoːm,h oː m,,Deepadung2015,,,,,442
NamHsan-60_drink-1,,NamHsan,60_drink,ɗiaŋ,ɗiaŋ,ɗ i/j a ŋ,,Deepadung2015,,,,,368
KhunHawt-60_drink-1,,KhunHawt,60_drink,tiaŋ,tiaŋ,t i/j a ŋ,,Deepadung2015,,,,,368
HtanHsan-60_drink-1,,HtanHsan,60_drink,ɗiaŋ,ɗiaŋ,ɗ i/j a ŋ,,Deepadung2015,,,,,368
PangKham-60_drink-1,,PangKham,60_drink,ɗiaŋ,ɗiaŋ,ɗ i/j a ŋ,,Deepadung2015,,,,,368
ManLoi-60_drink-1,,ManLoi,60_drink,ɗiaŋ,ɗiaŋ,ɗ i/j a ŋ,,Deepadung2015,,,,,368
MengDan-60_drink-1,,MengDan,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
ChuDongGua-60_drink-1,,ChuDongGua,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
XiangZhaiTang-60_drink-1,,XiangZhaiTang,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
PongNuea-60_drink-1,,PongNuea,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
NyaungGone-60_drink-1,,NyaungGone,60_drink,diak,diak,d i/j a k,,Deepadung2015,,,,,368
NoeLae-60_drink-1,,NoeLae,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
BanPaw-60_drink-1,,BanPaw,60_drink,diaŋ,diaŋ,d i/j a ŋ,,Deepadung2015,,,,,368
ChaYeQing-60_drink-1,,ChaYeQing,60_drink,ʨoŋ,ʨoŋ,tɕ o ŋ,,Deepadung2015,,,,,368
GuangKa-60_drink-1,,GuangKa,60_drink,ʨoŋ,ʨoŋ,tɕ o ŋ,,Deepadung2015,,,,,368
MangBang-60_drink-1,,MangBang,60_drink,ʨoŋ,ʨoŋ,tɕ o ŋ,,Deepadung2015,,,,,368
NanSang-60_drink-1,,NanSang,60_drink,ʨoŋ,ʨoŋ,tɕ o ŋ,,Deepadung2015,,,,,368
NamHsan-61_spit-1,,NamHsan,61_spit,bɛɁ,bɛɁ,b ɛ ʔ,,Deepadung2015,,,,,1778
KhunHawt-61_spit-1,,KhunHawt,61_spit,baic,baic,b ai̯ c,,Deepadung2015,,,,,1778
HtanHsan-61_spit-1,,HtanHsan,61_spit,baic,baic,b ai̯ c,,Deepadung2015,,,,,1778
PangKham-61_spit-1,,PangKham,61_spit,paɁ,paɁ,p a ʔ,,Deepadung2015,,,,,1778
ManLoi-61_spit-1,,ManLoi,61_spit,paiɁ ɓaiɁ,paiɁ ɓaiɁ,p ai̯ ʔ + ɓ ai̯ ʔ,,Deepadung2015,,,,,1778 1779
MengDan-61_spit-1,,MengDan,61_spit,peʔ,peʔ,p e ʔ,,Deepadung2015,,,,,1778
ChuDongGua-61_spit-1,,ChuDongGua,61_spit,bɛ?,bɛ?,b ɛ ʔ,,Deepadung2015,,,,,1778
XiangZhaiTang-61_spit-1,,XiangZhaiTang,61_spit,pec,pec,p e c,,Deepadung2015,,,,,1778
PongNuea-61_spit-1,,PongNuea,61_spit,paic,paic,p ai̯ c,,Deepadung2015,,,,,1778
NyaungGone-61_spit-1,,NyaungGone,61_spit,păt,păt,p ă t,,Deepadung2015,,,,,1778
NoeLae-61_spit-1,,NoeLae,61_spit,păc,păc,p ă c,,Deepadung2015,,,,,1778
BanPaw-61_spit-1,,BanPaw,61_spit,păt,păt,p ă t,,Deepadung2015,,,,,1778
ChaYeQing-61_spit-1,,ChaYeQing,61_spit,bat,bat,b a t,,Deepadung2015,,,,,1778
GuangKa-61_spit-1,,GuangKa,61_spit,bat,bat,b a t,,Deepadung2015,,,,,1778
MangBang-61_spit-1,,MangBang,61_spit,bat,bat,b a t,,Deepadung2015,,,,,1778
NanSang-61_spit-1,,NanSang,61_spit,bat,bat,b a t,,Deepadung2015,,,,,1778
NamHsan-62_breathe-1,,NamHsan,62_breathe,khriɁ phә:m,khriɁ phә:m,kʰ r i ʔ + pʰ əː m,,Deepadung2015,,,,,6 4
KhunHawt-62_breathe-1,,KhunHawt,62_breathe,kanhɔh phә:m,kanhɔh phә:m,k a + nʰ ɔ h + pʰ əː m,,Deepadung2015,,,,,175 826 4
HtanHsan-62_breathe-1,,HtanHsan,62_breathe,kәnɁɔh phәːm,kәnɁɔh phәːm,k ə + nˀ ɔ h + pʰ əː m,,Deepadung2015,,,,,175 826 4
PangKham-62_breathe-1,,PangKham,62_breathe,thuj phәːm,thuj phәːm,tʰ ui̯ + pʰ əː m,,Deepadung2015,,,,,8 4
ManLoi-62_breathe-1,,ManLoi,62_breathe,phәːm leh,phәːm leh,pʰ əː m + l e h,,Deepadung2015,,,,,4 173
MengDan-62_breathe-1,,MengDan,62_breathe,phəːm,phəːm,pʰ əː m,,Deepadung2015,,,,,4
ChuDongGua-62_breathe-1,,ChuDongGua,62_breathe,həh phəːm,həh phəːm,h ə h + pʰ əː m,,Deepadung2015,,,,,173 4
XiangZhaiTang-62_breathe-1,,XiangZhaiTang,62_breathe,hək phəːm,hək phəːm,h ə k + pʰ əː m,,Deepadung2015,,,,,173 4
PongNuea-62_breathe-1,,PongNuea,62_breathe,hək phəːm,hək phəːm,h ə k + pʰ əː m,,Deepadung2015,,,,,173 4
NyaungGone-62_breathe-1,,NyaungGone,62_breathe,phəm,phəm,pʰ ə m,,Deepadung2015,,,,,4
NoeLae-62_breathe-1,,NoeLae,62_breathe,hə̆k phəm,hə̆k phəm,h ə̆ k + pʰ ə m,,Deepadung2015,,,,,173 4
BanPaw-62_breathe-1,,BanPaw,62_breathe,hə̆k phəm,hə̆k phəm,h ə̆ k + pʰ ə m,,Deepadung2015,,,,,173 4
ChaYeQing-62_breathe-1,,ChaYeQing,62_breathe,doh pheːm,doh pheːm,d o h + pʰ eː m,,Deepadung2015,,,,,8 4
GuangKa-62_breathe-1,,GuangKa,62_breathe,toh phɛːm,toh phɛːm,t o h + pʰ ɛː m,,Deepadung2015,,,,,8 4
MangBang-62_breathe-1,,MangBang,62_breathe,toh phəːm,toh phəːm,t o h + pʰ əː m,,Deepadung2015,,,,,8 4
NanSang-62_breathe-1,,NanSang,62_breathe,tohphəːm,tohphəːm,t o h + pʰ əː m,,Deepadung2015,,,,,8 4
NamHsan-63_laugh-1,,NamHsan,63_laugh,jum,jum,j u m,,Deepadung2015,,,,,976
KhunHawt-63_laugh-1,,KhunHawt,63_laugh,ʥum,ʥum,dʑ u m,,Deepadung2015,,,,,976
HtanHsan-63_laugh-1,,HtanHsan,63_laugh,ʥum,ʥum,dʑ u m,,Deepadung2015,,,,,976
PangKham-63_laugh-1,,PangKham,63_laugh,kanɲah,kanɲah,k a n + ɲ a h,,Deepadung2015,,,,,974 975
ManLoi-63_laugh-1,,ManLoi,63_laugh,kaɲah,kaɲah,k a + ɲ a h,,Deepadung2015,,,,,175 975
MengDan-63_laugh-1,,MengDan,63_laugh,kaŋiah,kaŋiah,k a + ŋ i/j a h,,Deepadung2015,,,,,175 975
ChuDongGua-63_laugh-1,,ChuDongGua,63_laugh,kəɲajh,kəɲajh,k ə + ɲ ai̯ h,,Deepadung2015,,,,,175 975
XiangZhaiTang-63_laugh-1,,XiangZhaiTang,63_laugh,kaɲah,kaɲah,k a + ɲ a h,,Deepadung2015,,,,,175 975
PongNuea-63_laugh-1,,PongNuea,63_laugh,kaɲah,kaɲah,k a + ɲ a h,,Deepadung2015,,,,,175 975
NyaungGone-63_laugh-1,,NyaungGone,63_laugh,kaɲăh,kaɲăh,k a + ɲ a h,,Deepadung2015,,,,,175 975
NoeLae-63_laugh-1,,NoeLae,63_laugh,kaɲăh,kaɲăh,k a + ɲ a h,,Deepadung2015,,,,,175 975
BanPaw-63_laugh-1,,BanPaw,63_laugh,kaɲăh,kaɲăh,k a + ɲ a h,,Deepadung2015,,,,,175 975
ChaYeQing-63_laugh-1,,ChaYeQing,63_laugh,kəɲah,kəɲah,k ə + ɲ a h,,Deepadung2015,,,,,974 975
GuangKa-63_laugh-1,,GuangKa,63_laugh,kəɲah,kəɲah,k ə + ɲ a h,,Deepadung2015,,,,,175 975
MangBang-63_laugh-1,,MangBang,63_laugh,kəɲah,kəɲah,k ə + ɲ a h,,Deepadung2015,,,,,175 975
NanSang-63_laugh-1,,NanSang,63_laugh,kaɲah,kaɲah,k a + ɲ a h,,Deepadung2015,,,,,175 975
NamHsan-64_know-1,,NamHsan,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
KhunHawt-64_know-1,,KhunHawt,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
HtanHsan-64_know-1,,HtanHsan,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
PangKham-64_know-1,,PangKham,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
ManLoi-64_know-1,,ManLoi,64_know,naɁ,naɁ,n a ʔ,,Deepadung2015,,,,,957
MengDan-64_know-1,,MengDan,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
ChuDongGua-64_know-1,,ChuDongGua,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
XiangZhaiTang-64_know-1,,XiangZhaiTang,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
PongNuea-64_know-1,,PongNuea,64_know,nap,nap,n a p,,Deepadung2015,,,,,957
NyaungGone-64_know-1,,NyaungGone,64_know,năp,năp,n ă p,,Deepadung2015,,,,,957
NoeLae-64_know-1,,NoeLae,64_know,năp,năp,n ă p,,Deepadung2015,,,,,957
BanPaw-64_know-1,,BanPaw,64_know,năp,năp,n ă p,,Deepadung2015,,,,,957
ChaYeQing-64_know-1,,ChaYeQing,64_know,nɔʔ,nɔʔ,n ɔ ʔ,,Deepadung2015,,,,,957
GuangKa-64_know-1,,GuangKa,64_know,nɔːʔ,nɔːʔ,n ɔː ʔ,,Deepadung2015,,,,,957
MangBang-64_know-1,,MangBang,64_know,nɔːʔ,nɔːʔ,n ɔː ʔ,,Deepadung2015,,,,,957
NanSang-64_know-1,,NanSang,64_know,naː,naː,n aː,,Deepadung2015,,,,,957
NamHsan-65_fear-1,,NamHsan,65_fear,ʥɔː,ʥɔː,dʑ ɔː,,Deepadung2015,,,,,559
KhunHawt-65_fear-1,,KhunHawt,65_fear,jow,jow,j ou̯,,Deepadung2015,,,,,558
HtanHsan-65_fear-1,,HtanHsan,65_fear,ʥoː,ʥoː,dʑ oː,,Deepadung2015,,,,,559
PangKham-65_fear-1,,PangKham,65_fear,ʥoː,ʥoː,dʑ oː,,Deepadung2015,,,,,559
ManLoi-65_fear-1,,ManLoi,65_fear,ʥɔː,ʥɔː,dʑ ɔː,,Deepadung2015,,,,,559
MengDan-65_fear-1,,MengDan,65_fear,ʥoː,ʥoː,dʑ oː,,Deepadung2015,,,,,559
ChuDongGua-65_fear-1,,ChuDongGua,65_fear,joː,joː,j oː,,Deepadung2015,,,,,558
PongNuea-65_fear-1,,PongNuea,65_fear,jow,jow,j ou̯,,Deepadung2015,,,,,558
NyaungGone-65_fear-1,,NyaungGone,65_fear,kacua,kacua,k a + c u/w a,,Deepadung2015,,,,,175 559
NoeLae-65_fear-1,,NoeLae,65_fear,kacua,kacua,k a + c u/w a,,Deepadung2015,,,,,175 559
BanPaw-65_fear-1,,BanPaw,65_fear,jo,jo,j o,,Deepadung2015,,,,,558
ChaYeQing-65_fear-1,,ChaYeQing,65_fear,ʥaw,ʥaw,dʑ au̯,,Deepadung2015,,,,,559
GuangKa-65_fear-1,,GuangKa,65_fear,jaw,jaw,j au̯,,Deepadung2015,,,,,558
MangBang-65_fear-1,,MangBang,65_fear,jaw,jaw,j au̯,,Deepadung2015,,,,,558
NanSang-65_fear-1,,NanSang,65_fear,jaw,jaw,j au̯,,Deepadung2015,,,,,558
NamHsan-66_sleep-1,,NamHsan,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
KhunHawt-66_sleep-1,,KhunHawt,66_sleep,Ɂiːt,Ɂiːt,ʔ iː t,,Deepadung2015,,,,,1704
HtanHsan-66_sleep-1,,HtanHsan,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
PangKham-66_sleep-1,,PangKham,66_sleep,Ɂiːt,Ɂiːt,ʔ iː t,,Deepadung2015,,,,,1704
ManLoi-66_sleep-1,,ManLoi,66_sleep,Ɂit,Ɂit,ʔ i t,,Deepadung2015,,,,,1704
MengDan-66_sleep-1,,MengDan,66_sleep,ʔit,ʔit,ʔ i t,,Deepadung2015,,,,,1704
ChuDongGua-66_sleep-1,,ChuDongGua,66_sleep,ʔit,ʔit,ʔ i t,,Deepadung2015,,,,,1704
XiangZhaiTang-66_sleep-1,,XiangZhaiTang,66_sleep,ʔiʔ,ʔiʔ,ʔ i ʔ,,Deepadung2015,,,,,1704
PongNuea-66_sleep-1,,PongNuea,66_sleep,ʔiːʔ,ʔiːʔ,ʔ iː ʔ,,Deepadung2015,,,,,1704
NyaungGone-66_sleep-1,,NyaungGone,66_sleep,ʔiʔ,ʔiʔ,ʔ i ʔ,,Deepadung2015,,,,,1704
NoeLae-66_sleep-1,,NoeLae,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
BanPaw-66_sleep-1,,BanPaw,66_sleep,ʔit,ʔit,ʔ i t,,Deepadung2015,,,,,1704
ChaYeQing-66_sleep-1,,ChaYeQing,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
GuangKa-66_sleep-1,,GuangKa,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
MangBang-66_sleep-1,,MangBang,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
NanSang-66_sleep-1,,NanSang,66_sleep,ɁiɁ,ɁiɁ,ʔ i ʔ,,Deepadung2015,,,,,1704
NamHsan-67_scratch-1,,NamHsan,67_scratch,graːɁ,graːɁ,g r aː ʔ,,Deepadung2015,,,,,1618
KhunHawt-67_scratch-1,,KhunHawt,67_scratch,kraːjɁ,kraːjɁ,k r aːi̯ ʔ,,Deepadung2015,,,,,1618
HtanHsan-67_scratch-1,,HtanHsan,67_scratch,kraːjɁ,kraːjɁ,k r aːi̯ ʔ,,Deepadung2015,,,,,1618
PangKham-67_scratch-1,,PangKham,67_scratch,kriah,kriah,k r i/j a h,,Deepadung2015,,,,,1618
ManLoi-67_scratch-1,,ManLoi,67_scratch,kriaɁ,kriaɁ,k r i/j a ʔ,,Deepadung2015,,,,,1618
MengDan-67_scratch-1,,MengDan,67_scratch,boʔ,boʔ,b o ʔ,,Deepadung2015,,,,,1617
ChuDongGua-67_scratch-1,,ChuDongGua,67_scratch,boʔ,boʔ,b o ʔ,,Deepadung2015,,,,,1617
XiangZhaiTang-67_scratch-1,,XiangZhaiTang,67_scratch,bouɁ,bouɁ,b ou̯ ʔ,,Deepadung2015,,,,,1617
PongNuea-67_scratch-1,,PongNuea,67_scratch,bouɁ,bouɁ,b ou̯ ʔ,,Deepadung2015,,,,,1617
NyaungGone-67_scratch-1,,NyaungGone,67_scratch,bouʔ,bouʔ,b ou̯ ʔ,,Deepadung2015,,,,,1617
NoeLae-67_scratch-1,,NoeLae,67_scratch,bouɁ,bouɁ,b ou̯ ʔ,,Deepadung2015,,,,,1617
BanPaw-67_scratch-1,,BanPaw,67_scratch,bouɁ,bouɁ,b ou̯ ʔ,,Deepadung2015,,,,,1617
ChaYeQing-67_scratch-1,,ChaYeQing,67_scratch,ɓok,ɓok,ɓ o k,,Deepadung2015,,,,,1617
GuangKa-67_scratch-1,,GuangKa,67_scratch,pok,pok,p o k,,Deepadung2015,,,,,1617
MangBang-67_scratch-1,,MangBang,67_scratch,pok,pok,p o k,,Deepadung2015,,,,,1617
NanSang-67_scratch-1,,NanSang,67_scratch,kabaːn,kabaːn,k a + b aː n,,Deepadung2015,,,,,175 1617
NamHsan-68_die-1,,NamHsan,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
KhunHawt-68_die-1,,KhunHawt,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
HtanHsan-68_die-1,,HtanHsan,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
PangKham-68_die-1,,PangKham,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
ManLoi-68_die-1,,ManLoi,68_die,jaːm,jaːm,j aː m,,Deepadung2015,,,,,304
MengDan-68_die-1,,MengDan,68_die,ʥam,ʥam,dʑ a m,,Deepadung2015,,,,,304
ChuDongGua-68_die-1,,ChuDongGua,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
XiangZhaiTang-68_die-1,,XiangZhaiTang,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
PongNuea-68_die-1,,PongNuea,68_die,jam,jam,j a m,,Deepadung2015,,,,,304
NyaungGone-68_die-1,,NyaungGone,68_die,jăm,jăm,j ă m,,Deepadung2015,,,,,304
NoeLae-68_die-1,,NoeLae,68_die,jăm,jăm,j ă m,,Deepadung2015,,,,,304
