ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
KhunHawt-95_cold-1-1,KhunHawt-95_cold-1,kat,1-95,false,expert,Deepadung2015,,,
HtanHsan-95_cold-1-1,HtanHsan-95_cold-1,kat,1-95,false,expert,Deepadung2015,,,
PangKham-95_cold-1-1,PangKham-95_cold-1,ɡiaɁ,1-95,false,expert,Deepadung2015,,,
ManLoi-95_cold-1-1,ManLoi-95_cold-1,ɡaɁ,1-95,false,expert,Deepadung2015,,,
MengDan-95_cold-1-1,MengDan-95_cold-1,ɡat,1-95,false,expert,Deepadung2015,,,
ChuDongGua-95_cold-1-1,ChuDongGua-95_cold-1,kat,1-95,false,expert,Deepadung2015,,,
XiangZhaiTang-95_cold-1-1,XiangZhaiTang-95_cold-1,ɡat,1-95,false,expert,Deepadung2015,,,
PongNuea-95_cold-1-1,PongNuea-95_cold-1,ɡat,1-95,false,expert,Deepadung2015,,,
NyaungGone-95_cold-1-1,NyaungGone-95_cold-1,ɡăt,1-95,false,expert,Deepadung2015,,,
NoeLae-95_cold-1-1,NoeLae-95_cold-1,ɡăt,1-95,false,expert,Deepadung2015,,,
BanPaw-95_cold-1-1,BanPaw-95_cold-1,ɡăt,1-95,false,expert,Deepadung2015,,,
ChaYeQing-95_cold-1-1,ChaYeQing-95_cold-1,kok,2-95,false,expert,Deepadung2015,,,
GuangKa-95_cold-1-1,GuangKa-95_cold-1,kɔːɁ,2-95,false,expert,Deepadung2015,,,
MangBang-95_cold-1-1,MangBang-95_cold-1,kɔːɁ,2-95,false,expert,Deepadung2015,,,
NanSang-95_cold-1-1,NanSang-95_cold-1,kɔːɁ,2-95,false,expert,Deepadung2015,,,
NamHsan-96_heavy-1-1,NamHsan-96_heavy-1,ʥan,1-96,false,expert,Deepadung2015,,,
KhunHawt-96_heavy-1-1,KhunHawt-96_heavy-1,ʥan,1-96,false,expert,Deepadung2015,,,
HtanHsan-96_heavy-1-1,HtanHsan-96_heavy-1,ʥan,1-96,false,expert,Deepadung2015,,,
PangKham-96_heavy-1-1,PangKham-96_heavy-1,ʨan,1-96,false,expert,Deepadung2015,,,
ManLoi-96_heavy-1-1,ManLoi-96_heavy-1,ʨɔn,1-96,false,expert,Deepadung2015,,,
MengDan-96_heavy-1-1,MengDan-96_heavy-1,ʨan,1-96,false,expert,Deepadung2015,,,
ChuDongGua-96_heavy-1-1,ChuDongGua-96_heavy-1,ʥɔːn,1-96,false,expert,Deepadung2015,,,
XiangZhaiTang-96_heavy-1-1,XiangZhaiTang-96_heavy-1,ʨan,1-96,false,expert,Deepadung2015,,,
PongNuea-96_heavy-1-1,PongNuea-96_heavy-1,ʨan,1-96,false,expert,Deepadung2015,,,
NyaungGone-96_heavy-1-1,NyaungGone-96_heavy-1,căn,1-96,false,expert,Deepadung2015,,,
NoeLae-96_heavy-1-1,NoeLae-96_heavy-1,căn,1-96,false,expert,Deepadung2015,,,
BanPaw-96_heavy-1-1,BanPaw-96_heavy-1,can,1-96,false,expert,Deepadung2015,,,
ChaYeQing-96_heavy-1-1,ChaYeQing-96_heavy-1,ʥɔːn,1-96,false,expert,Deepadung2015,,,
GuangKa-96_heavy-1-1,GuangKa-96_heavy-1,ʥɔn,1-96,false,expert,Deepadung2015,,,
MangBang-96_heavy-1-1,MangBang-96_heavy-1,ʥɔːn,1-96,false,expert,Deepadung2015,,,
NanSang-96_heavy-1-1,NanSang-96_heavy-1,ʥan,1-96,false,expert,Deepadung2015,,,
NamHsan-97_who-1-1,NamHsan-97_who-1,ʔase mimәh,1-97,false,expert,Deepadung2015,,,
KhunHawt-97_who-1-1,KhunHawt-97_who-1,siɁan mɔh,2-97,false,expert,Deepadung2015,,,
HtanHsan-97_who-1-1,HtanHsan-97_who-1,simimɔh,2-97,false,expert,Deepadung2015,,,
PangKham-97_who-1-1,PangKham-97_who-1,Ɂaseː,1-97,false,expert,Deepadung2015,,,
ManLoi-97_who-1-1,ManLoi-97_who-1,Ɂasej,1-97,false,expert,Deepadung2015,,,
MengDan-97_who-1-1,MengDan-97_who-1,ʔi siː,1-97,false,expert,Deepadung2015,,,
ChuDongGua-97_who-1-1,ChuDongGua-97_who-1,siːn muh,3-97,false,expert,Deepadung2015,,,
XiangZhaiTang-97_who-1-1,XiangZhaiTang-97_who-1,Ɂasej,1-97,false,expert,Deepadung2015,,,
PongNuea-97_who-1-1,PongNuea-97_who-1,ʔasej,1-97,false,expert,Deepadung2015,,,
NyaungGone-97_who-1-1,NyaungGone-97_who-1,ʔase,1-97,false,expert,Deepadung2015,,,
NoeLae-97_who-1-1,NoeLae-97_who-1,Ɂase,1-97,false,expert,Deepadung2015,,,
BanPaw-97_who-1-1,BanPaw-97_who-1,Ɂase,1-97,false,expert,Deepadung2015,,,
ChaYeQing-97_who-1-1,ChaYeQing-97_who-1,ʔasi,1-97,false,expert,Deepadung2015,,,
GuangKa-97_who-1-1,GuangKa-97_who-1,siː,1-97,false,expert,Deepadung2015,,,
MangBang-97_who-1-1,MangBang-97_who-1,si dəh,1-97,false,expert,Deepadung2015,,,
NanSang-97_who-1-1,NanSang-97_who-1,ʨhim̥əː,4-97,false,expert,Deepadung2015,,,
NamHsan-98_what-1-1,NamHsan-98_what-1,sinmә haɁɨː,1-98,false,expert,Deepadung2015,,,
KhunHawt-98_what-1-1,KhunHawt-98_what-1,simɔh,1-98,false,expert,Deepadung2015,,,
HtanHsan-98_what-1-1,HtanHsan-98_what-1,sәnmәh,1-98,false,expert,Deepadung2015,,,
PangKham-98_what-1-1,PangKham-98_what-1,simuh,1-98,false,expert,Deepadung2015,,,
ManLoi-98_what-1-1,ManLoi-98_what-1,simuh,1-98,false,expert,Deepadung2015,,,
MengDan-98_what-1-1,MengDan-98_what-1,sinəmuh,1-98,false,expert,Deepadung2015,,,
ChuDongGua-98_what-1-1,ChuDongGua-98_what-1,siːnmuh,1-98,false,expert,Deepadung2015,,,
XiangZhaiTang-98_what-1-1,XiangZhaiTang-98_what-1,masej,2-98,false,expert,Deepadung2015,,,
PongNuea-98_what-1-1,PongNuea-98_what-1,masej,2-98,false,expert,Deepadung2015,,,
NyaungGone-98_what-1-1,NyaungGone-98_what-1,mase,2-98,false,expert,Deepadung2015,,,
NoeLae-98_what-1-1,NoeLae-98_what-1,mase,2-98,false,expert,Deepadung2015,,,
BanPaw-98_what-1-1,BanPaw-98_what-1,mase,2-98,false,expert,Deepadung2015,,,
ChaYeQing-98_what-1-1,ChaYeQing-98_what-1,səmuh,1-98,false,expert,Deepadung2015,,,
GuangKa-98_what-1-1,GuangKa-98_what-1,səmoh,1-98,false,expert,Deepadung2015,,,
MangBang-98_what-1-1,MangBang-98_what-1,si,1-98,false,expert,Deepadung2015,,,
NanSang-98_what-1-1,NanSang-98_what-1,ʨhənm̥əː,4-98,false,expert,Deepadung2015,,,
NamHsan-99_i-1-1,NamHsan-99_i-1,Ɂɔː,1-99,false,expert,Deepadung2015,,,
KhunHawt-99_i-1-1,KhunHawt-99_i-1,Ɂoː,1-99,false,expert,Deepadung2015,,,
HtanHsan-99_i-1-1,HtanHsan-99_i-1,Ɂɔː,1-99,false,expert,Deepadung2015,,,
ManLoi-99_i-1-1,ManLoi-99_i-1,Ɂɔː,1-99,false,expert,Deepadung2015,,,
MengDan-99_i-1-1,MengDan-99_i-1,ʔoː,1-99,false,expert,Deepadung2015,,,
ChuDongGua-99_i-1-1,ChuDongGua-99_i-1,ʔoː,1-99,false,expert,Deepadung2015,,,
XiangZhaiTang-99_i-1-1,XiangZhaiTang-99_i-1,Ɂow,2-99,false,expert,Deepadung2015,,,
PongNuea-99_i-1-1,PongNuea-99_i-1,Ɂow,2-99,false,expert,Deepadung2015,,,
NyaungGone-99_i-1-1,NyaungGone-99_i-1,ʔo,1-99,false,expert,Deepadung2015,,,
NoeLae-99_i-1-1,NoeLae-99_i-1,Ɂo,1-99,false,expert,Deepadung2015,,,
BanPaw-99_i-1-1,BanPaw-99_i-1,Ɂo,1-99,false,expert,Deepadung2015,,,
ChaYeQing-99_i-1-1,ChaYeQing-99_i-1,Ɂaw,2-99,false,expert,Deepadung2015,,,
GuangKa-99_i-1-1,GuangKa-99_i-1,Ɂau,2-99,false,expert,Deepadung2015,,,
MangBang-99_i-1-1,MangBang-99_i-1,Ɂaw,2-99,false,expert,Deepadung2015,,,
NanSang-99_i-1-1,NanSang-99_i-1,Ɂaw,2-99,false,expert,Deepadung2015,,,
NamHsan-100_yousg-1-1,NamHsan-100_yousg-1,miː,1-100,false,expert,Deepadung2015,,,
KhunHawt-100_yousg-1-1,KhunHawt-100_yousg-1,miː,1-100,false,expert,Deepadung2015,,,
HtanHsan-100_yousg-1-1,HtanHsan-100_yousg-1,miː,1-100,false,expert,Deepadung2015,,,
PangKham-100_yousg-1-1,PangKham-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
ManLoi-100_yousg-1-1,ManLoi-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
MengDan-100_yousg-1-1,MengDan-100_yousg-1,məj,2-100,false,expert,Deepadung2015,,,
ChuDongGua-100_yousg-1-1,ChuDongGua-100_yousg-1,mɔːj,2-100,false,expert,Deepadung2015,,,
XiangZhaiTang-100_yousg-1-1,XiangZhaiTang-100_yousg-1,mɛː,1-100,false,expert,Deepadung2015,,,
PongNuea-100_yousg-1-1,PongNuea-100_yousg-1,mɛː,1-100,false,expert,Deepadung2015,,,
NyaungGone-100_yousg-1-1,NyaungGone-100_yousg-1,mɛ,1-100,false,expert,Deepadung2015,,,
NoeLae-100_yousg-1-1,NoeLae-100_yousg-1,mɛ,1-100,false,expert,Deepadung2015,,,
BanPaw-100_yousg-1-1,BanPaw-100_yousg-1,mɛ,1-100,false,expert,Deepadung2015,,,
ChaYeQing-100_yousg-1-1,ChaYeQing-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
GuangKa-100_yousg-1-1,GuangKa-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
MangBang-100_yousg-1-1,MangBang-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
NanSang-100_yousg-1-1,NanSang-100_yousg-1,maj,2-100,false,expert,Deepadung2015,,,
